Keys,IV,PlainText,CipherText,CipherTextLength,PlainTextLength,Key1,Key2,Key3
010101010101010102020202020202020404070404040404,0000000000000000,0000000000000000,8EB990BD83050576,64,64,0101010101010101,0202020202020202,0404070404040404
010101010101010102020202020202020404010404040404,0000000000000000,0000000000000000,5A8CF6FF1FAB61AC,64,64,0101010101010101,0202020202020202,0404010404040404
0101010101010101020202020202020204040D0404040404,0000000000000000,0000000000000000,E50F6919A038A297,64,64,0101010101010101,0202020202020202,04040D0404040404
010101010101010102020202020202020404150404040404,0000000000000000,0000000000000000,7C80EA12E3DB25D1,64,64,0101010101010101,0202020202020202,0404150404040404
010101010101010102020202020202020404250404040404,0000000000000000,0000000000000000,82887291D84F11C4,64,64,0101010101010101,0202020202020202,0404250404040404
010101010101010102020202020202020404450404040404,0000000000000000,0000000000000000,BD79C33D54E66AAE,64,64,0101010101010101,0202020202020202,0404450404040404
010101010101010102020202020202020404850404040404,0000000000000000,0000000000000000,B90848C949D05B89,64,64,0101010101010101,0202020202020202,0404850404040404
010101010101010102020202020202020407040404040404,0000000000000000,0000000000000000,02CCDAF099949EAF,64,64,0101010101010101,0202020202020202,0407040404040404
010101010101010102020202020202020401040404040404,0000000000000000,0000000000000000,EFC890D044C81C61,64,64,0101010101010101,0202020202020202,0401040404040404
01010101010101010202020202020202040D040404040404,0000000000000000,0000000000000000,E8C5CE8564A04334,64,64,0101010101010101,0202020202020202,040D040404040404
010101010101010102020202020202020415040404040404,0000000000000000,0000000000000000,91ED91D5035FCC5E,64,64,0101010101010101,0202020202020202,0415040404040404
010101010101010102020202020202020425040404040404,0000000000000000,0000000000000000,ACB28BD91374D689,64,64,0101010101010101,0202020202020202,0425040404040404
010101010101010102020202020202020445040404040404,0000000000000000,0000000000000000,BD24800440FA7CE4,64,64,0101010101010101,0202020202020202,0445040404040404
010101010101010102020202020202020485040404040404,0000000000000000,0000000000000000,BFCC3A9CE687685C,64,64,0101010101010101,0202020202020202,0485040404040404
010101010101010102020202020202020704040404040404,0000000000000000,0000000000000000,40B8951C1FFB0F7C,64,64,0101010101010101,0202020202020202,0704040404040404
010101010101010102020202020202020104040404040404,0000000000000000,0000000000000000,77F2D9D496DCE3EA,64,64,0101010101010101,0202020202020202,0104040404040404
010101010101010102020202020202020D04040404040404,0000000000000000,0000000000000000,FA3AB1D097348614,64,64,0101010101010101,0202020202020202,0D04040404040404
010101010101010102020202020202021504040404040404,0000000000000000,0000000000000000,A09DFD2CC8E48A00,64,64,0101010101010101,0202020202020202,1504040404040404
010101010101010102020202020202022504040404040404,0000000000000000,0000000000000000,1DF80798EAFC96F8,64,64,0101010101010101,0202020202020202,2504040404040404
010101010101010102020202020202024504040404040404,0000000000000000,0000000000000000,1690FD018FC38D69,64,64,0101010101010101,0202020202020202,4504040404040404
010101010101010102020202020202028504040404040404,0000000000000000,0000000000000000,F9A344EE165B1B63,64,64,0101010101010101,0202020202020202,8504040404040404
010101010101010102020202020202010404040404040404,0000000000000000,0000000000000000,BA8252FBAEFF0EA2,64,64,0101010101010101,0202020202020201,0404040404040404
010101010101010102020202020202070404040404040404,0000000000000000,0000000000000000,29BE915D7A93BAFE,64,64,0101010101010101,0202020202020207,0404040404040404
0101010101010101020202020202020B0404040404040404,0000000000000000,0000000000000000,63FD7AD209389317,64,64,0101010101010101,020202020202020B,0404040404040404
010101010101010102020202020202130404040404040404,0000000000000000,0000000000000000,474367D9168B35B0,64,64,0101010101010101,0202020202020213,0404040404040404
010101010101010102020202020202230404040404040404,0000000000000000,0000000000000000,CC38FACFDFD21EBA,64,64,0101010101010101,0202020202020223,0404040404040404
010101010101010102020202020202430404040404040404,0000000000000000,0000000000000000,DBA3A4CE00A967C6,64,64,0101010101010101,0202020202020243,0404040404040404
010101010101010102020202020202830404040404040404,0000000000000000,0000000000000000,BCB11AF5CF922364,64,64,0101010101010101,0202020202020283,0404040404040404
010101010101010102020202020201020404040404040404,0000000000000000,0000000000000000,20407AF8EEFB81D0,64,64,0101010101010101,0202020202020102,0404040404040404
010101010101010102020202020207020404040404040404,0000000000000000,0000000000000000,7AA4D1548B5AF100,64,64,0101010101010101,0202020202020702,0404040404040404
01010101010101010202020202020B020404040404040404,0000000000000000,0000000000000000,076639F3BE8E94F2,64,64,0101010101010101,0202020202020B02,0404040404040404
010101010101010102020202020213020404040404040404,0000000000000000,0000000000000000,25EC7499AD2F7CC3,64,64,0101010101010101,0202020202021302,0404040404040404
010101010101010102020202020223020404040404040404,0000000000000000,0000000000000000,89827E4414D79E74,64,64,0101010101010101,0202020202022302,0404040404040404
010101010101010102020202020243020404040404040404,0000000000000000,0000000000000000,8112607D61E83062,64,64,0101010101010101,0202020202024302,0404040404040404
010101010101010102020202020283020404040404040404,0000000000000000,0000000000000000,FAD15E3ED3648BDA,64,64,0101010101010101,0202020202028302,0404040404040404
010101010101010102020202020102020404040404040404,0000000000000000,0000000000000000,5126888B64ED6A20,64,64,0101010101010101,0202020202010202,0404040404040404
010101010101010102020202020702020404040404040404,0000000000000000,0000000000000000,87494AE01AC4FA19,64,64,0101010101010101,0202020202070202,0404040404040404
010101010101010102020202020B02020404040404040404,0000000000000000,0000000000000000,68EC32CA174A557E,64,64,0101010101010101,02020202020B0202,0404040404040404
010101010101010102020202021302020404040404040404,0000000000000000,0000000000000000,9CFE12A2E227448D,64,64,0101010101010101,0202020202130202,0404040404040404
010101010101010102020202022302020404040404040404,0000000000000000,0000000000000000,DD4DD5C6BAC9FB37,64,64,0101010101010101,0202020202230202,0404040404040404
010101010101010102020202024302020404040404040404,0000000000000000,0000000000000000,CC483549C4A6926D,64,64,0101010101010101,0202020202430202,0404040404040404
010101010101010102020202028302020404040404040404,0000000000000000,0000000000000000,A5F318732A8CCDDC,64,64,0101010101010101,0202020202830202,0404040404040404
010101010101010102020202010202020404040404040404,0000000000000000,0000000000000000,C91C5F7911A650EE,64,64,0101010101010101,0202020201020202,0404040404040404
010101010101010102020202070202020404040404040404,0000000000000000,0000000000000000,CE7A2D861D9C37DC,64,64,0101010101010101,0202020207020202,0404040404040404
0101010101010101020202020B0202020404040404040404,0000000000000000,0000000000000000,FCAE86CA5E29B08B,64,64,0101010101010101,020202020B020202,0404040404040404
010101010101010102020202130202020404040404040404,0000000000000000,0000000000000000,EB4014FF77C927B8,64,64,0101010101010101,0202020213020202,0404040404040404
010101010101010102020202230202020404040404040404,0000000000000000,0000000000000000,0F8B2BCFAB05E276,64,64,0101010101010101,0202020223020202,0404040404040404
010101010101010102020202430202020404040404040404,0000000000000000,0000000000000000,5E1CFD802485B26D,64,64,0101010101010101,0202020243020202,0404040404040404
010101010101010102020202830202020404040404040404,0000000000000000,0000000000000000,8821193DEE6085C8,64,64,0101010101010101,0202020283020202,0404040404040404
010101010101010102020201020202020404040404040404,0000000000000000,0000000000000000,B876A8F19CABF264,64,64,0101010101010101,0202020102020202,0404040404040404
010101010101010102020207020202020404040404040404,0000000000000000,0000000000000000,8E8F73B865D5C0A2,64,64,0101010101010101,0202020702020202,0404040404040404
01010101010101010202020B020202020404040404040404,0000000000000000,0000000000000000,20DDE2AF40DBA496,64,64,0101010101010101,0202020B02020202,0404040404040404
010101010101010102020213020202020404040404040404,0000000000000000,0000000000000000,A4CAAD687378AB1F,64,64,0101010101010101,0202021302020202,0404040404040404
010101010101010102020223020202020404040404040404,0000000000000000,0000000000000000,98AA0EB93B542665,64,64,0101010101010101,0202022302020202,0404040404040404
010101010101010102020243020202020404040404040404,0000000000000000,0000000000000000,15A0A9185441D29A,64,64,0101010101010101,0202024302020202,0404040404040404
010101010101010102020283020202020404040404040404,0000000000000000,0000000000000000,489610CDD554296A,64,64,0101010101010101,0202028302020202,0404040404040404
010101010101010102020102020202020404040404040404,0000000000000000,0000000000000000,5A23A0EF652EDA83,64,64,0101010101010101,0202010202020202,0404040404040404
010101010101010102020702020202020404040404040404,0000000000000000,0000000000000000,529D381D1A080A4C,64,64,0101010101010101,0202070202020202,0404040404040404
010101010101010102020B02020202020404040404040404,0000000000000000,0000000000000000,0DA0BA7AB4A4F8D5,64,64,0101010101010101,02020B0202020202,0404040404040404
010101010101010102021302020202020404040404040404,0000000000000000,0000000000000000,EF179B7D88BF3E8B,64,64,0101010101010101,0202130202020202,0404040404040404
010101010101010102022302020202020404040404040404,0000000000000000,0000000000000000,CB62D8FD308FFDFE,64,64,0101010101010101,0202230202020202,0404040404040404
010101010101010102024302020202020404040404040404,0000000000000000,0000000000000000,65400F01ECC1D705,64,64,0101010101010101,0202430202020202,0404040404040404
010101010101010102028302020202020404040404040404,0000000000000000,0000000000000000,7D65A37FB593F530,64,64,0101010101010101,0202830202020202,0404040404040404
010101010101010102010202020202020404040404040404,0000000000000000,0000000000000000,9A27AF233577A07B,64,64,0101010101010101,0201020202020202,0404040404040404
010101010101010102070202020202020404040404040404,0000000000000000,0000000000000000,B120EE2381D66BF3,64,64,0101010101010101,0207020202020202,0404040404040404
0101010101010101020B0202020202020404040404040404,0000000000000000,0000000000000000,12C1791A98A7129A,64,64,0101010101010101,020B020202020202,0404040404040404
010101010101010102130202020202020404040404040404,0000000000000000,0000000000000000,54AF92BFE62CA5DC,64,64,0101010101010101,0213020202020202,0404040404040404
010101010101010102230202020202020404040404040404,0000000000000000,0000000000000000,C2B5413B61457493,64,64,0101010101010101,0223020202020202,0404040404040404
010101010101010102430202020202020404040404040404,0000000000000000,0000000000000000,207240007F883C4E,64,64,0101010101010101,0243020202020202,0404040404040404
010101010101010102830202020202020404040404040404,0000000000000000,0000000000000000,EF4E48077E4AE5EC,64,64,0101010101010101,0283020202020202,0404040404040404
010101010101010101020202020202020404040404040404,0000000000000000,0000000000000000,DBE7B4DCD6143F96,64,64,0101010101010101,0102020202020202,0404040404040404
010101010101010107020202020202020404040404040404,0000000000000000,0000000000000000,9422754B9162CD98,64,64,0101010101010101,0702020202020202,0404040404040404
01010101010101010B020202020202020404040404040404,0000000000000000,0000000000000000,39E28C2BD74327C5,64,64,0101010101010101,0B02020202020202,0404040404040404
010101010101010113020202020202020404040404040404,0000000000000000,0000000000000000,CCA22A263A559824,64,64,0101010101010101,1302020202020202,0404040404040404
010101010101010123020202020202020404040404040404,0000000000000000,0000000000000000,A15AC84F593CCDA5,64,64,0101010101010101,2302020202020202,0404040404040404
010101010101010143020202020202020404040404040404,0000000000000000,0000000000000000,E20D69E90476D7A3,64,64,0101010101010101,4302020202020202,0404040404040404
010101010101010183020202020202020404040404040404,0000000000000000,0000000000000000,5C704B71ACB7E2D9,64,64,0101010101010101,8302020202020202,0404040404040404
010101010101010202020202020202020404040404040404,0000000000000000,0000000000000000,C0C68308DBE28344,64,64,0101010101010102,0202020202020202,0404040404040404
010101010101010402020202020202020404040404040404,0000000000000000,0000000000000000,15FFBC8755FF9629,64,64,0101010101010104,0202020202020202,0404040404040404
010101010101010802020202020202020404040404040404,0000000000000000,0000000000000000,3113DAEF98DD25E4,64,64,0101010101010108,0202020202020202,0404040404040404
010101010101011002020202020202020404040404040404,0000000000000000,0000000000000000,C3ACD33B6355875C,64,64,0101010101010110,0202020202020202,0404040404040404
010101010101012002020202020202020404040404040404,0000000000000000,0000000000000000,61B251E251A4D3F7,64,64,0101010101010120,0202020202020202,0404040404040404
010101010101014002020202020202020404040404040404,0000000000000000,0000000000000000,F9F47231C2B1F580,64,64,0101010101010140,0202020202020202,0404040404040404
010101010101018002020202020202020404040404040404,0000000000000000,0000000000000000,9C80DF0D81AD8686,64,64,0101010101010180,0202020202020202,0404040404040404
010101010101020102020202020202020404040404040404,0000000000000000,0000000000000000,32CF25C0ADC8A0D3,64,64,0101010101010201,0202020202020202,0404040404040404
010101010101040102020202020202020404040404040404,0000000000000000,0000000000000000,3A21F9936A930979,64,64,0101010101010401,0202020202020202,0404040404040404
010101010101080102020202020202020404040404040404,0000000000000000,0000000000000000,0E0BA2B2B7B3DB5F,64,64,0101010101010801,0202020202020202,0404040404040404
010101010101100102020202020202020404040404040404,0000000000000000,0000000000000000,437A26FC9AC25491,64,64,0101010101011001,0202020202020202,0404040404040404
010101010101200102020202020202020404040404040404,0000000000000000,0000000000000000,28DABEB635D2F08E,64,64,0101010101012001,0202020202020202,0404040404040404
010101010101400102020202020202020404040404040404,0000000000000000,0000000000000000,2D7ECEC43CBB39A3,64,64,0101010101014001,0202020202020202,0404040404040404
010101010101800102020202020202020404040404040404,0000000000000000,0000000000000000,C98A9B4BB76F48FC,64,64,0101010101018001,0202020202020202,0404040404040404
010101010102010102020202020202020404040404040404,0000000000000000,0000000000000000,7CB4E3756B4D1226,64,64,0101010101020101,0202020202020202,0404040404040404
010101010104010102020202020202020404040404040404,0000000000000000,0000000000000000,10D19C026E2699AA,64,64,0101010101040101,0202020202020202,0404040404040404
010101010108010102020202020202020404040404040404,0000000000000000,0000000000000000,EC27C702E3B4580A,64,64,0101010101080101,0202020202020202,0404040404040404
010101010110010102020202020202020404040404040404,0000000000000000,0000000000000000,AA56B9D31420AFE1,64,64,0101010101100101,0202020202020202,0404040404040404
010101010120010102020202020202020404040404040404,0000000000000000,0000000000000000,41263C7985FA6A39,64,64,0101010101200101,0202020202020202,0404040404040404
010101010140010102020202020202020404040404040404,0000000000000000,0000000000000000,B1A14026945ECBF9,64,64,0101010101400101,0202020202020202,0404040404040404
010101010180010102020202020202020404040404040404,0000000000000000,0000000000000000,AD9763FEF354DD7B,64,64,0101010101800101,0202020202020202,0404040404040404
010101010201010102020202020202020404040404040404,0000000000000000,0000000000000000,426831FBC486B9B1,64,64,0101010102010101,0202020202020202,0404040404040404
010101010401010102020202020202020404040404040404,0000000000000000,0000000000000000,5F084F41DDC4B1B4,64,64,0101010104010101,0202020202020202,0404040404040404
010101010801010102020202020202020404040404040404,0000000000000000,0000000000000000,DA816D0EAFF44ECA,64,64,0101010108010101,0202020202020202,0404040404040404
010101011001010102020202020202020404040404040404,0000000000000000,0000000000000000,B9F8BDC299D80CDD,64,64,0101010110010101,0202020202020202,0404040404040404
010101012001010102020202020202020404040404040404,0000000000000000,0000000000000000,50C1E68F808117C0,64,64,0101010120010101,0202020202020202,0404040404040404
010101014001010102020202020202020404040404040404,0000000000000000,0000000000000000,0DB77A0D5F48C4D0,64,64,0101010140010101,0202020202020202,0404040404040404
010101018001010102020202020202020404040404040404,0000000000000000,0000000000000000,1DFA8FC41809B592,64,64,0101010180010101,0202020202020202,0404040404040404
010101020101010102020202020202020404040404040404,0000000000000000,0000000000000000,C6BCE15F730DEE99,64,64,0101010201010101,0202020202020202,0404040404040404
010101040101010102020202020202020404040404040404,0000000000000000,0000000000000000,391921565CD1D2CC,64,64,0101010401010101,0202020202020202,0404040404040404
010101080101010102020202020202020404040404040404,0000000000000000,0000000000000000,FB99BE8334119D61,64,64,0101010801010101,0202020202020202,0404040404040404
010101100101010102020202020202020404040404040404,0000000000000000,0000000000000000,092FB6B048BD065D,64,64,0101011001010101,0202020202020202,0404040404040404
010101200101010102020202020202020404040404040404,0000000000000000,0000000000000000,A1E2685958EDCD32,64,64,0101012001010101,0202020202020202,0404040404040404
010101400101010102020202020202020404040404040404,0000000000000000,0000000000000000,3106AB9601BB4D6B,64,64,0101014001010101,0202020202020202,0404040404040404
010101800101010102020202020202020404040404040404,0000000000000000,0000000000000000,630B651F41AEEE76,64,64,0101018001010101,0202020202020202,0404040404040404
010102010101010102020202020202020404040404040404,0000000000000000,0000000000000000,1764B46F7AA34996,64,64,0101020101010101,0202020202020202,0404040404040404
010104010101010102020202020202020404040404040404,0000000000000000,0000000000000000,4AFC3ADEF3B4CEEC,64,64,0101040101010101,0202020202020202,0404040404040404
010108010101010102020202020202020404040404040404,0000000000000000,0000000000000000,0EB73D1CD58E11FE,64,64,0101080101010101,0202020202020202,0404040404040404
010110010101010102020202020202020404040404040404,0000000000000000,0000000000000000,198C9FDD3D884F05,64,64,0101100101010101,0202020202020202,0404040404040404
010120010101010102020202020202020404040404040404,0000000000000000,0000000000000000,B66FFA9CFF54EF1A,64,64,0101200101010101,0202020202020202,0404040404040404
010140010101010102020202020202020404040404040404,0000000000000000,0000000000000000,B0F91FF766CC03FD,64,64,0101400101010101,0202020202020202,0404040404040404
010180010101010102020202020202020404040404040404,0000000000000000,0000000000000000,E2B7DE5C0803BF1E,64,64,0101800101010101,0202020202020202,0404040404040404
010201010101010102020202020202020404040404040404,0000000000000000,0000000000000000,2E6BBEE34861D08E,64,64,0102010101010101,0202020202020202,0404040404040404
010401010101010102020202020202020404040404040404,0000000000000000,0000000000000000,FE6D907C99F41CD9,64,64,0104010101010101,0202020202020202,0404040404040404
010801010101010102020202020202020404040404040404,0000000000000000,0000000000000000,FF479F749A7ED2AA,64,64,0108010101010101,0202020202020202,0404040404040404
011001010101010102020202020202020404040404040404,0000000000000000,0000000000000000,CAC69861CB11E38B,64,64,0110010101010101,0202020202020202,0404040404040404
012001010101010102020202020202020404040404040404,0000000000000000,0000000000000000,43B02B812D8E41BD,64,64,0120010101010101,0202020202020202,0404040404040404
014001010101010102020202020202020404040404040404,0000000000000000,0000000000000000,6B71FC8B4132029D,64,64,0140010101010101,0202020202020202,0404040404040404
018001010101010102020202020202020404040404040404,0000000000000000,0000000000000000,F54A6A1906F54A58,64,64,0180010101010101,0202020202020202,0404040404040404
020101010101010102020202020202020404040404040404,0000000000000000,0000000000000000,67FD7C55801D45C4,64,64,0201010101010101,0202020202020202,0404040404040404
040101010101010102020202020202020404040404040404,0000000000000000,0000000000000000,163BC9BC7A993CE9,64,64,0401010101010101,0202020202020202,0404040404040404
080101010101010102020202020202020404040404040404,0000000000000000,0000000000000000,EA4F8FBCB4B595D2,64,64,0801010101010101,0202020202020202,0404040404040404
100101010101010102020202020202020404040404040404,0000000000000000,0000000000000000,B0B121099CAFE81E,64,64,1001010101010101,0202020202020202,0404040404040404
200101010101010102020202020202020404040404040404,0000000000000000,0000000000000000,C9F82E7D5DB00821,64,64,2001010101010101,0202020202020202,0404040404040404
400101010101010102020202020202020404040404040404,0000000000000000,0000000000000000,90BB9D4A2B0987A0,64,64,4001010101010101,0202020202020202,0404040404040404
800101010101010102020202020202020404040404040404,0000000000000000,0000000000000000,814F7E7A412605FA,64,64,8001010101010101,0202020202020202,0404040404040404
